UNITID,INSTNM,control_label,predominant_degree_label,region_label,locale_label,dominant_program,default_rate_pct,net_price,completion_rate,PCTPELL,risk_score,risk_flag
114734,Franciscan School of Theology,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.450098938714982,1
483346,Barber and Beauty Academy of Pennsylvania,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8333,0.1037,0.45005578618744996,1
499608,Wade Gordon Hairdressing Academy-Oklahoma,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,,0.0,0.4500555371515113,1
208433,College of Hair Design Careers,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.6316,0.4215,0.4495854585515221,1
123095,Saybrook University,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.44892189813130673,1
493372,Urban Academy of Beauty,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,0.5,0.4706,0.44863266609309993,1
439914,Seattle Institute of East Asian Medicine,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4485635256599184,1
441131,The Seattle School of Theology & Psychology,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4478776115810802,1
417628,Kirksville Area Technical Center,Public,Certificates,Plains,Town,Health,0.0,5885.0,0.6364,0.8,0.4469515749004869,1
198914,Mayland Community College,Public,Certificates,Southeast,Rural,Trades & Applied,0.0,5260.0,0.4857,0.2558,0.4463521677237396,1
207315,Oklahoma State University Center for Health Sciences,Public,Graduate,Southwest,City,STEM,0.0,,,,0.4462298632174596,1
408163,Pinnacle Institute of Cosmetology,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.0999999999999999,,0.4,0.3537,0.4459986215537697,1
485403,High Tech High Graduate School of Education,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4450480864450148,1
125037,The Colleges of Law at Ventura,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.4450480864450148,1
373456,Blalock's Professional Beauty College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.5238,1.0,0.44500208249921125,1
418588,Northern Tier Career Center,Public,Certificates,Mid East,Rural,Health,0.0,16860.0,0.5455,0.3036,0.44450541715922304,1
455910,Center for Massage,Private for-profit,Certificates,Southeast,City,Health,0.8999999999999999,,0.9107,0.2826,0.44448199550545103,1
475662,UCAS University of Cosmetology Arts & Sciences-La Joya,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,0.5294,1.0,0.4444038131831256,1
218751,Sherman College of Chiropractic,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.4441576149080985,1
223001,Austin Presbyterian Theological Seminary,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.44343518107984503,1
224305,Dallas Theological Seminary,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.44343518107984503,1
165608,Diman Regional Technical Institute,Public,Certificates,New England,Suburb,Health,0.0,20861.0,0.7143,0.5909,0.4432309583376123,1
409032,Nouvelle Institute,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8571,1.0,0.44183940649736064,1
165945,Gordon-Conwell Theological Seminary,Private nonprofit,Graduate,New England,Suburb,STEM,0.0,,,,0.44151024971412417,1
203997,Methodist Theological School in Ohio,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.44098540457006913,1
37727201,Nuvani Institute-Uvalde,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,2.1,,,,0.4408636081839071,1
496964,Larry's Barber College-Joliet,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,,1.0,0.4408357043470093,1
206288,United Theological Seminary,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.4406302584297545,1
249061,Ms Roberts Academy of Beauty Culture,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.56,0.5426,0.4385342067235702,1
457192,Washington Barber College Inc,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8889,1.0,0.43707613335221474,1
455804,Institute of World Politics,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.43535293606037084,1
199467,Roanoke-Chowan Community College,Public,Associate's,Southeast,Rural,Humanities,0.0,8076.0,0.2143,0.3392,0.4350913308837938,1
175281,Mitchell Hamline School of Law,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.43504010496014833,1
196228,SUNY College of Optometry,Public,Graduate,Mid East,City,STEM,0.0,,,,0.43468626623891377,1
483948,Bos-Man's Barber College,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.7000000000000002,,0.5714,1.0,0.43460003225127386,1
190682,CUNY School of Law,Public,Graduate,Mid East,City,STEM,0.0,,,,0.4337784524845653,1
488387,Claremont Lincoln University,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.4328699554826087,1
167215,New England Law-Boston,Private nonprofit,Graduate,New England,City,STEM,0.0,,,,0.43248334963674756,1
169220,Michigan School of Psychology,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.43224894421356824,1
481368,Prestige Health & Beauty Sciences Academy,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,1.7999999999999998,,0.875,0.0325,0.43078889700504824,1
48616901,American College of Barbering - Florence,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.4297811635088892,1
418171,Charles Stuart School of Diamond Setting,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,1.0,0.0313,0.4294807025104362,1
446039,Arizona School of Acupuncture and Oriental Medicine,Private for-profit,Graduate,Southwest,City,STEM,0.0,,,,0.4282954123875898,1
459514,Peloton College,Private for-profit,Certificates,Southwest,City,Health,0.0,,0.881,0.7411,0.4280705347222835,1
488226,Center for Neurosomatic Studies,Private for-profit,Certificates,Southeast,City,Health,0.0,,0.5294,0.3043,0.42802752035987324,1
139357,Columbus Technical College,Public,Certificates,Southeast,City,Trades & Applied,0.0,4959.0,0.2069,0.5428,0.42788324626995083,1
134228,Fort Pierce Beauty Academy,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.9412,0.9767,0.42788275827310335,1
451291,Lakewood School of Therapeutic Massage,Private for-profit,Certificates,Great Lakes,Suburb,Health,0.0,,,0.9231,0.4277051197717289,1
488253,Focus Personal Training Institute,Private for-profit,Certificates,Mid East,City,STEM,0.0,,0.875,0.225,0.4276669685379527,1
484075,First Coast Barber Academy,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6567,1.0,0.4275555967042861,1
149204,Educators of Beauty College of Cosmetology-Sterling,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.6667,0.5667,0.4272069491348055,1
377193,UCAS University of Cosmetology Arts & Sciences,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.0,1.0,0.42713140726317983,1
107442,New Tyler Barber College Inc,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.2857,0.7797,0.4270079312459085,1
173683,Hazelden Betty Ford Graduate School,Private nonprofit,Graduate,Plains,Rural,STEM,0.0,,,,0.4265874368867605,1
124283,Claremont School of Theology,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.4265822350859583,1
138497,Withlacoochee Technical College,Public,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.5044,0.3574,0.42638707267350745,1
417983,Cattaraugus Allegany BOCES-Practical Nursing Program,Public,Certificates,Mid East,Rural,Health,1.0999999999999999,,,0.8276,0.4261213336121434,1
126979,Denver Seminary,Private nonprofit,Graduate,Rocky Mountains,Suburb,STEM,0.0,,,,0.42561538804950855,1
483911,Creative Touch Cosmetology School,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.4545,0.6207,0.42527008337029726,1
487904,Kentucky Horseshoeing School,Private for-profit,Certificates,Southeast,Town,STEM,0.0,,0.9231,0.4167,0.4250151894813326,1
489812,Pima Medical Institute-Dillon,Private for-profit,Certificates,Rocky Mountains,Town,STEM,0.0,,0.6333,0.3506,0.42472386206204243,1
221670,Southern College of Optometry,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.42446657804668386,1
445869,Divine Mercy University,Private nonprofit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.4224938019123385,1
214023,ASPIRA City College,Private nonprofit,Certificates,Mid East,City,Health,0.0,15727.0,0.0,0.7273,0.42215652932359066,1
223223,Baylor College of Medicine,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.421929834061813,1
228194,South Texas College of Law Houston,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.421929834061813,1
48092101,Designer Barber & Stylist School -,Private for-profit,Not classified,Southeast,Other/Unknown,STEM,1.7999999999999998,,,,0.4210585576848052,1
156727,Frontier Nursing University,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.4208580658990183,1
231147,Vermont Law and Graduate School,Private nonprofit,Graduate,New England,Rural,STEM,0.0,,,,0.4206455498112021,1
497912,Concorde Career College-Broadway,Private for-profit,Certificates,Plains,City,Health,0.0,,0.7091,0.662,0.4203505401127818,1
440004,Upper Valley Educators Institute,Private nonprofit,Graduate,New England,Town,STEM,0.0,,,,0.42014526241774675,1
481049,Carthage R9 School District-Carthage Technical Center,Public,Certificates,Plains,Town,Health,0.0,16233.0,0.75,0.9429,0.41957461491097653,1
484048,Barber Institute of Texas,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.0,0.5963,0.41764567502309496,1
107619,Phillips Community College of the University of Arkansas,Public,Certificates,Southeast,Town,Humanities,0.0,5420.0,0.5161,0.359,0.4175002476102716,1
497222,Salon Professional Academy-Elevate Salon Institute,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.7143,0.3784,0.4170757220345841,1
454838,Institute of Taoist Education and Acupuncture,Private nonprofit,Graduate,Rocky Mountains,Suburb,STEM,0.0,,,,0.41606076752436116,1
135267,Fort Myers Technical College,Public,Certificates,Southeast,City,Trades & Applied,0.0,14072.0,0.8203,0.265,0.41523827621555087,1
486141,Westchester College of Nursing & Allied Health,Private for-profit,Certificates,Far West,City,STEM,0.0,,1.0,0.9091,0.41505337731145525,1
439783,New York College of Traditional Chinese Medicine,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.4150453159650355,1
455178,Daoist Traditions College of Chinese Medical Arts,Private for-profit,Graduate,Southeast,City,STEM,0.0,,,,0.4149507782983537,1
161855,Baltimore Studio of Hair Design,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.8667,0.9773,0.4147148387125796,1
401250,Yo San University of Traditional Chinese Medicine,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.4142690077201341,1
47503313,Relay Graduate School of Education - Washington D.C,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.41304060530954223,1
101240,Gadsden State Community College,Public,Certificates,Southeast,City,Trades & Applied,0.0,3568.0,0.3218,0.4736,0.41298686205385343,1
439394,East West College of Natural Medicine,Private for-profit,Graduate,Southeast,City,STEM,0.0,,,,0.4126590553495484,1
495341,Taylor Andrews Academy of Hair Design-Hair Lab Detroit Barber School,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.4286,0.4324,0.409158887420742,1
418445,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,Public,Certificates,Mid East,Rural,Health,0.0,8428.0,0.5714,0.6154,0.40828402484558374,1
461333,Mauna Loa Helicopters,Private for-profit,Certificates,Far West,Town,STEM,0.0,,,0.0,0.4080668162339116,1
135179,Lake Technical College,Public,Certificates,Southeast,Suburb,Health,0.0,14597.0,0.6825,0.2766,0.4076216154250239,1
365505,Waynesville Career Center,Public,Certificates,Plains,Town,Health,0.0,19044.0,0.6667,0.5769,0.4072662379658244,1
494029,Lil Lou's Beauty and Barber College-Hammond,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.3333,0.8824,0.40720465502122233,1
437723,New Community Career & Technical Institute,Private nonprofit,Certificates,Mid East,City,Health,0.0,5716.0,0.3131,0.7692,0.40611897904606536,1
447801,University of East-West Medicine,Private for-profit,Graduate,Far West,City,STEM,0.0,,,,0.40607807656627004,1
135276,Lively Technical College,Public,Certificates,Southeast,City,Trades & Applied,0.0,7225.0,0.5458,0.2359,0.4060531445277741,1
454953,University of Aesthetics & Cosmetology,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.7586,0.6053,0.40596510733299107,1
491215,Commercial Divers International,Private for-profit,Certificates,Southwest,Suburb,STEM,0.0,,0.9012,0.5043,0.4057525196992853,1
200527,Turtle Mountain Community College,Private nonprofit,Certificates,Plains,Rural,Humanities,0.0,3474.0,,0.5826,0.4053767736242165,1
146490,Lake Forest Graduate School of Management,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.40374206170346477,1
490124,Los Angeles Academy of Figurative Art,Private for-profit,Certificates,Far West,City,Humanities,0.0,,,0.6,0.40351813794616176,1
488396,Phipps Academy of Barbering,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.4643,0.8986,0.40307915942691763,1
219842,Pentecostal Theological Seminary,Private nonprofit,Certificates,Southeast,City,Social Science & Public Service,0.0,,,0.0,0.4030742498195457,1
47503308,Relay Graduate School of Education - Philadelphia & Camden,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.4022560298219696,1
219994,Tennessee College of Applied Technology-Dickson,Public,Certificates,Southeast,Rural,Trades & Applied,0.0,8332.0,0.7649,0.4009,0.40126530520277703,1
220996,Middle Tennessee School of Anesthesia Inc,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.40122454962799187,1
496894,Branford Academy of Hair & Cosmetology-Bridgeport,Private for-profit,Certificates,New England,City,Trades & Applied,0.0,,,1.0,0.40099160082004404,1
207087,Formations Institute,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.0,0.5965,0.40070053741807754,1
420981,Manhattan School of Computer Technology,Private nonprofit,Certificates,Mid East,City,Humanities,0.0,11103.0,0.7195,0.7918,0.4003089219635105,1
190707,CVPH Medical Center School of Radiologic Technology,Private nonprofit,Certificates,Mid East,Town,Health,0.0,8609.0,0.5,0.2222,0.3997902353964459,1
202888,Gerbers Akron Beauty School,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.8929,0.1189,0.3990553817942814,1
37728103,Nuvani Institute-South Campus,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.39874597772634673,1
37728101,Nuvani Institute-Del Rio,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.39874597772634673,1
480727,School of Missionary Aviation Technology,Private nonprofit,Certificates,Great Lakes,Rural,Trades & Applied,0.0,14994.0,0.96,0.3529,0.39783921710061754,1
451529,Elite College of Cosmetology,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.7241,0.9524,0.39750802656157275,1
186122,Princeton Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.3972051749061688,1
490197,Regan Career Institute,Private for-profit,Certificates,Far West,Suburb,Health,0.0,,1.0,0.2034,0.39684547270328735,1
237880,West Virginia School of Osteopathic Medicine,Public,Graduate,Southeast,Town,STEM,0.0,,,,0.39678534244712876,1
236744,Stylemaster College of Hair Design,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.5172,0.6267,0.3961961215418395,1
201098,Ashland County-West Holmes Career Center,Public,Certificates,Great Lakes,Rural,Health,1.0,15188.0,0.8571,0.4286,0.3961783170346478,1
450605,Empire Beauty School-North Hills,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.1,,0.5238,0.6235,0.39593672025035614,1
148098,Professional's Choice Hair Design Academy,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.9189,0.2667,0.39587992584695636,1
230199,Evans Hairstyling College-Cedar City,Private for-profit,Certificates,Rocky Mountains,Town,Trades & Applied,0.0,,0.8491,0.3333,0.39568593952039033,1
45133401,Academy of Hair Design - Austin,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.39334337833956307,1
477002,Brighton Institute of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.98,0.0164,0.39112273724405705,1
488554,Burrell College of Osteopathic Medicine,Private for-profit,Graduate,Southwest,Suburb,STEM,0.0,,,,0.3909616484627652,1
47503307,Relay Graduate School of Education - Baton Rouge,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3905910250779595,1
47503302,Relay Graduate School of Education - New Orleans,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.3905910250779595,1
369419,Erwin Technical College,Public,Certificates,Southeast,City,Trades & Applied,0.0,7086.0,0.7944,0.3282,0.3905214709176962,1
459055,Empire Beauty School-West Palm,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.6667,0.5758,0.3903299188667051,1
457925,Portland Actors Conservatory,Private nonprofit,Certificates,Far West,City,Humanities,0.0,29915.0,1.0,0.25,0.39011084121592504,1
171775,Port Huron Cosmetology College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.6786,0.2152,0.3895708769289808,1
199476,Robeson Community College,Public,Associate's,Southeast,Town,Trades & Applied,0.0,5189.0,0.2993,0.4724,0.3895101307436427,1
488970,Ross Medical Education Center-Midland,Private for-profit,Certificates,Great Lakes,City,Health,0.2,,0.7442,0.5618,0.3891643301388036,1
45897303,Strayer University-Northwest Houston,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.38896207701390495,1
45897306,Strayer University-North Dallas,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.38896207701390495,1
198233,Catawba Valley Community College,Public,Associate's,Southeast,City,Humanities,0.0,9415.0,0.3562,0.3253,0.388884698215175,1
177278,Eden Theological Seminary,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.3885452585661801,1
49158901,Mystros Barber Academy - Missouri City,Private nonprofit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.3877052764160156,1
485591,New Beginnings Beauty Academy,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.0513,1.0,0.38764914559491565,1
139506,Pro Way Hair School,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.625,0.7941,0.38577055126493304,1
44098904,Texas Barber College - Branch Campus #5,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.3842232886926692,1
44098902,Texas Barber College - Branch Campus #2,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.3842232886926692,1
44098901,Texas Barber College - Branch Campus #1,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.3842232886926692,1
106883,East Arkansas Community College,Public,Certificates,Southeast,Town,Humanities,0.0,6769.0,0.4711,0.2689,0.383412349345603,1
154466,SOHO Hair Academy,Private for-profit,Certificates,Plains,Suburb,Trades & Applied,0.0,,0.6667,0.6667,0.3818504355011828,1
47503305,Relay Graduate School of Education - Houston,Private nonprofit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.38117989475847336,1
47503312,Relay Graduate School of Education - Dallas-Fort Worth,Private nonprofit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.38117989475847336,1
47503311,Relay Graduate School of Education - San Antonio,Private nonprofit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.38117989475847336,1
145558,Rosalind Franklin University of Medicine and Science,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.3809312403820167,1
481739,Empire Beauty School-Vernon Hills,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.6,0.4588,0.38066634975489627,1
461722,Lindsey Institute of Cosmetology,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.3,,0.8125,0.2644,0.3805358388300312,1
115214,Graduate Theological Union,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.3802521626783923,1
114840,Fuller Theological Seminary,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.3802521626783923,1
120795,Pacific School of Religion,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.3802521626783923,1
475422,Finger Lakes Health College of Nursing & Health Sciences,Private nonprofit,Associate's,Mid East,Town,Health,0.0,,,0.4184,0.379775145072319,1
199494,Rowan-Cabarrus Community College,Public,Associate's,Southeast,Suburb,Humanities,0.0,4842.0,0.3004,0.2806,0.3796442465293449,1
381352,Colorado Chinese Medicine University,Private for-profit,Graduate,Rocky Mountains,City,STEM,0.0,,,,0.378237040910067,1
204778,Ohio State School of Cosmetology-Canal Winchester,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.5667,0.5366,0.3775803600751319,1
454935,Evans Hairstyling College-Rexburg,Private for-profit,Certificates,Rocky Mountains,Town,Trades & Applied,0.0,,0.8,0.4,0.3760857724553706,1
117520,Life Chiropractic College West,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.3760019844190524,1
156222,Asbury Theological Seminary,Private nonprofit,Graduate,Southeast,Town,STEM,0.0,,,,0.3758738732103693,1
491808,Meridian University,Private for-profit,Graduate,Far West,City,STEM,0.0,,,,0.37576547630049556,1
114114,Emperor's College of Traditional Oriental Medicine,Private for-profit,Graduate,Far West,City,STEM,0.0,,,,0.3754524152843078,1
138929,Atlanta's John Marshall Law School,Private for-profit,Graduate,Southeast,City,STEM,0.0,,,,0.37508216058633137,1
491066,Strand Institute of Beauty & Esthetics,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,0.9048,0.1391,0.3747757874976918,1
44378403,Strayer University-Center City Campus,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.37476239852520704,1
132976,Charlotte Technical College,Public,Certificates,Southeast,Suburb,Trades & Applied,0.0,10076.0,0.7248,0.3015,0.3719283182275335,1
444699,Institute of Clinical Acupuncture & Oriental Med,Private for-profit,Graduate,Far West,City,STEM,0.0,,,,0.3714875915316188,1
177092,Concordia Seminary,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.3710014324718621,1
491738,IBS School of Cosmetology and Massage,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.84,0.1402,0.3704439154632745,1
154156,Des Moines University-Osteopathic Medical Center,Private nonprofit,Graduate,Plains,Rural,STEM,0.0,,,,0.36998279027191106,1
125718,Westminster Theological Seminary in California,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.3687361998638392,1
491996,The Salon Professional Academy-Georgetown,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.6111,0.3978,0.3678577120139729,1
133021,Chipola College,Public,Associate's,Southeast,Town,Humanities,0.0,832.0,,0.2689,0.36753743250236853,1
434441,Florida College of Integrative Medicine,Private for-profit,Graduate,Southeast,Suburb,STEM,0.0,,,,0.3665203837898607,1
108870,American Film Institute Conservatory,Private nonprofit,Graduate,Far West,City,STEM,0.7000000000000001,,,,0.36493889164083937,1
177834,A T Still University of Health Sciences,Private nonprofit,Graduate,Plains,Town,STEM,0.0,,,,0.3646083252895368,1
18958301,Bryant & Stratton College-Amherst,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.36440204939339693,1
18958302,Bryant & Stratton College-Southtowns,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.36440204939339693,1
117575,Southern California Seminary,Private nonprofit,Bachelor's,Far West,Suburb,Social Science & Public Service,0.0,,,0.3214,0.3639566313031944,1
177588,House of Heavilin Beauty College-Kansas City,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.3529,0.8091,0.3638045062044191,1
417646,Saline County Career Center,Public,Certificates,Plains,Town,Health,0.0,19207.0,1.0,0.7778,0.3632172827413194,1
47503303,Relay Graduate School of Education - Delaware,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.363013631440471,1
44652501,SAE Institute of Technology-New York,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.36184158941190064,1
457642,Marketti Academy of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.9231,0.1084,0.36123057003723874,1
152451,Saint Meinrad School of Theology,Private nonprofit,Graduate,Great Lakes,Rural,STEM,0.0,,,,0.3604554428667264,1
199926,Wilkes Community College,Public,Certificates,Southeast,Town,Trades & Applied,0.0,-28.0,0.5238,0.2913,0.35939313734910533,1
169424,Cranbrook Academy of Art,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.358526880187209,1
132374,Atlantic Technical College,Public,Certificates,Southeast,Suburb,Health,0.0,13018.0,0.5587,0.0618,0.3581451123733166,1
442842,Pacific College of Health and Science,Private for-profit,Certificates,Great Lakes,City,Health,0.0,,,0.5833,0.35690893047613664,1
475574,Lil Lou's Beauty and Barber College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.0,0.7833,0.35654537697245203,1
189255,Berkowits School of Electrolysis,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.8829,0.1377,0.3556430052978947,1
460987,The Salon Professional Academy,Private for-profit,Certificates,Southeast,Rural,Trades & Applied,0.0,,0.8286,0.3228,0.35553403413698026,1
18959201,Bryant & Stratton College-Henrietta,Private nonprofit,Not classified,Mid East,Other/Unknown,STEM,0.0,,,,0.35517200356241735,1
167677,Saint John's Seminary,Private nonprofit,Bachelor's,New England,City,Social Science & Public Service,0.0,,,0.0,0.35483600350809075,1
432348,Appalachian School of Law,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.3536218890662197,1
449922,Appalachian College of Pharmacy,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.3536218890662197,1
369002,Massachusetts School of Law,Private nonprofit,Graduate,New England,Suburb,STEM,0.0,,,,0.35351401878589117,1
449807,Southeast Texas Career Institute,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.6301,0.6106,0.3532814355072555,1
417637,Southern Missouri Technical Institute,Public,Certificates,Plains,Town,Health,0.0,21721.0,0.8889,0.6495,0.3530719992334885,1
441575,Metropolitan Learning Institute,Private nonprofit,Certificates,Mid East,City,Health,0.0,9526.0,0.8354,0.7821,0.35278385671716306,1
49010602,Virginia University of Integrative Medicine - Georgia,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.35175247032614804,1
47503314,Relay Graduate School of Education - Atlanta,Private nonprofit,Not classified,Southeast,Other/Unknown,STEM,0.0,,,,0.35175247032614804,1
407151,Stage One-The Hair School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8148,0.7353,0.3515231463253158,1
126012,The Wright Institute,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.3514882689325055,1
126049,Thomas Jefferson School of Law,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.3514882689325055,1
112127,Church Divinity School of the Pacific,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.35058045517815706,1
123970,Southwestern Law School,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.35058045517815706,1
111391,California Western School of Law,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.35058045517815706,1
447908,Florida Academy of Health & Beauty,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,1.7999999999999998,,0.8333,0.6522,0.3502702895659773,1
219037,The Salon Professional Academy,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.7895,0.5,0.3495225507035785,1
481906,Ross Medical Education Center-Charleston,Private for-profit,Certificates,Southeast,City,Health,0.1,,0.5534,0.8701,0.3487616090098627,1
