UNITID,INSTNM,control_label,predominant_degree_label,region_label,locale_label,dominant_program,default_rate_pct,net_price,completion_rate,PCTPELL,risk_score,risk_flag
213491,Lansdale School of Cosmetology Inc,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.5556,0.0435,0.7045296943581827,1
439446,Atlantic Institute of Oriental Medicine,Private nonprofit,Bachelor's,Southeast,City,Health,0.0,,,0.0,0.7045100897606037,1
215530,The Salon Professional Academy-Altoona,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8387,0.3571,0.7035973332223332,1
228866,Texas Chiropractic College Foundation Inc,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.7026103063625438,1
490115,Nashville Film Institute,Private for-profit,Certificates,Southeast,City,Humanities,0.0,,0.5556,0.4186,0.7020069804685846,1
490197,Regan Career Institute,Private for-profit,Certificates,Far West,Suburb,Health,0.0,,1.0,0.2034,0.7018261724834306,1
216223,The Beauty Institute,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.661,0.675,0.7006733013789901,1
494029,Lil Lou's Beauty and Barber College-Hammond,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.3333,0.8824,0.7004524385367602,1
159948,New Orleans Baptist Theological Seminary,Private nonprofit,Certificates,Southeast,City,Social Science & Public Service,0.0,,,0.0,0.700406390162885,1
154457,Iowa School of Beauty-Sioux City,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.6364,0.5156,0.7003764367498784,1
499723,Barber Tech Academy-Columbia,Private for-profit,Certificates,Southeast,City,STEM,0.0,,,0.0,0.6998146745108558,1
188289,Vogue College of Cosmetology-Santa Fe,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,,0.5922,0.6993459229737755,1
446598,Universal College of Healing Arts,Private for-profit,Certificates,Plains,City,Health,0.0,24310.0,1.0,0.5417,0.6983039215686275,1
431275,Herkimer County BOCES-Practical Nursing Program,Public,Certificates,Mid East,Town,Health,0.0,15867.0,0.2632,0.7963,0.6978024414311179,1
480000,Hinton Barber and Beauty College,Private for-profit,Certificates,Far West,City,Trades & Applied,0.8999999999999999,,0.4444,0.8226,0.6964974647124771,1
45133401,Academy of Hair Design - Austin,Private for-profit,Not classified,Southwest,Other/Unknown,STEM,0.0,,,,0.6960494796083,1
220792,Meharry Medical College,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.695119441198984,1
406486,Myotherapy Massage College,Private for-profit,Certificates,Rocky Mountains,Suburb,Health,0.0,,0.6364,0.4205,0.6950888234927035,1
243081,Ponce Health Sciences University,Private for-profit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.6947370979484198,1
147819,Oehrlein School of Cosmetology,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.85,0.5538,0.6944289784289784,1
179812,Kansas City University,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.6910277700197358,1
446349,John D Rockefeller IV Career Center,Public,Certificates,Southeast,Rural,Health,0.0,6874.0,1.0,0.5833,0.6907569444444445,1
420705,Bakke Graduate University,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.6897637011600479,1
460987,The Salon Professional Academy,Private for-profit,Certificates,Southeast,Rural,Trades & Applied,0.0,,0.8286,0.3228,0.689250753876708,1
455099,Urshan Graduate School of Theology,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.6891837642314144,1
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,Private nonprofit,Certificates,Great Lakes,Suburb,Health,0.0,,,0.4595,0.6891023515056638,1
239424,Nashotah House,Private nonprofit,Graduate,Great Lakes,Suburb,STEM,0.0,,,,0.6889884039939442,1
489812,Pima Medical Institute-Dillon,Private for-profit,Certificates,Rocky Mountains,Town,STEM,0.0,,0.6333,0.3506,0.6881269213103,1
164085,Maryland University of Integrative Health,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.6880685770295235,1
249061,Ms Roberts Academy of Beauty Culture,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.56,0.5426,0.6877813838746721,1
150428,Don Roberts School of Hair Design,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.8,0.4444,0.6873045704295705,1
187666,Eastern New Mexico University-Roswell Campus,Public,Certificates,Southwest,Town,Health,0.0,4171.0,0.2784,0.2656,0.6859360538412393,1
415057,Industrial Management Training Institute,Private for-profit,Certificates,New England,City,Trades & Applied,0.0,,0.759,0.1339,0.6858724830237989,1
488332,Hope College of Arts and Sciences,Private for-profit,Associate's,Southeast,City,Health,0.0,,0.0,0.2214,0.6858021129770357,1
209083,Northwest College-Beaverton,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.5,0.5238,0.6850574669473842,1
490373,Western Michigan University Homer Stryker M.D. School of Medicine,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.6845269121354233,1
488387,Claremont Lincoln University,Private nonprofit,Graduate,Far West,Suburb,STEM,0.0,,,,0.6837803270386945,1
484048,Barber Institute of Texas,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.0,0.5963,0.6832909466267841,1
447166,Empire Beauty School-Littleton,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.7273,0.3548,0.6829978496228496,1
132374,Atlantic Technical College,Public,Certificates,Southeast,Suburb,Health,0.0,13018.0,0.5587,0.0618,0.6828401458949501,1
475574,Lil Lou's Beauty and Barber College,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,0.0,,0.0,0.7833,0.6814172102416634,1
491792,Stacey James Institute,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.8088,0.1867,0.6812924112924112,1
459514,Peloton College,Private for-profit,Certificates,Southwest,City,Health,0.0,,0.881,0.7411,0.6806312446899679,1
177126,Covenant Theological Seminary,Private nonprofit,Graduate,Plains,Suburb,STEM,0.0,,,,0.6803186848663351,1
156727,Frontier Nursing University,Private nonprofit,Graduate,Southeast,Rural,STEM,0.0,,,,0.6802272954147393,1
